launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
2940.000000, 627428.624420, 5109425.063139, 2940.272291, 627459.752346, 5109425.063139, 0.272291, 31.127926
2952.134779, 628508.378711, 5109237.345332, 2952.426143, 628541.102002, 5109237.345332, 0.291364, 32.723291
2952.134779, 628712.421274, 5109328.191456, 2952.991359, 628813.251690, 5109328.191456, 0.856580, 100.830416
2952.134779, 627454.359022, 5109567.281313, 2952.590289, 627500.093984, 5109567.281313, 0.455510, 45.734962
2952.134779, 627444.129826, 5109528.936396, 2952.668365, 627487.150852, 5109528.936396, 0.533586, 43.021025
2952.134779, 627425.820106, 5109395.755379, 2953.070359, 627532.282188, 5109395.755379, 0.935581, 106.462083
2979.847188, 628335.858001, 5109002.983819, 2980.994714, 628452.525639, 5109002.983819, 1.147526, 116.667638
2979.847188, 628435.434576, 5109033.916598, 2980.922916, 628565.255422, 5109033.916598, 1.075728, 129.820847
2979.847188, 628436.371767, 5109039.423551, 2980.276548, 628488.482144, 5109039.423551, 0.429360, 52.110376
2979.847188, 628566.816489, 5109276.286239, 2980.350828, 628624.728138, 5109276.286239, 0.503640, 57.911648
2979.847188, 628347.738981, 5109801.622786, 2980.263473, 628396.220107, 5109801.622786, 0.416285, 48.481126
2979.847188, 627584.167939, 5109773.711447, 2980.302698, 627638.422717, 5109773.711447, 0.455510, 54.254778
2993.051945, 627488.369808, 5109083.712287, 2993.338541, 627520.164383, 5109083.712287, 0.286596, 31.794575
2993.051945, 628792.637847, 5109485.136622, 2993.343309, 628825.114792, 5109485.136622, 0.291364, 32.476945
2993.051945, 628575.081070, 5109818.615444, 2993.520530, 628629.453533, 5109818.615444, 0.468585, 54.372464
2993.051945, 628565.498059, 5109835.200904, 2993.513993, 628618.621321, 5109835.200904, 0.462047, 53.123262
2993.051945, 627724.196489, 5109843.312647, 2993.343309, 627756.427041, 5109843.312647, 0.291364, 32.230552
2993.051945, 627602.483230, 5109800.154591, 2994.414864, 627736.274722, 5109800.154591, 1.362919, 133.791491
2993.051945, 627414.961690, 5109395.853016, 2993.474768, 627466.691984, 5109395.853016, 0.422823, 51.730294
2951.444238, 628468.564548, 5109073.011394, 2951.880135, 628521.167486, 5109073.011394, 0.435898, 52.602938
2979.317169, 628707.772462, 5109749.470597, 2979.868803, 628766.433943, 5109749.470597, 0.551634, 58.661481
2992.840083, 628410.715801, 5109897.562202, 2993.806596, 628519.166984, 5109897.562202, 0.966512, 108.451182
2940.000000, 628654.370942, 5109774.741471, 2940.475122, 628709.772171, 5109774.741471, 0.475122, 55.401228
2946.068079, 628655.520731, 5109776.144632, 2946.349906, 628687.589868, 5109776.144632, 0.281827, 32.069137
2969.686947, 628658.313381, 5109786.279555, 2970.162069, 628713.714609, 5109786.279555, 0.475122, 55.401228
2969.686947, 628649.140840, 5109783.357706, 2970.162069, 628704.020311, 5109783.357706, 0.475122, 54.879471
2958.532565, 628341.699377, 5109820.415759, 2959.572394, 628453.256164, 5109820.415759, 1.039829, 111.556788
3000.000000, 626688.408179, 5107944.080758, 3000.888180, 626759.154522, 5107936.645017, 0.888180, 71.136034
3000.000000, 625972.986716, 5109737.854141, 3000.397265, 626008.389554, 5109734.133153, 0.397265, 35.597846
3000.000000, 628325.641652, 5108928.826344, 3000.468585, 628372.338930, 5108923.918262, 0.468585, 46.954500
3022.967117, 628304.255597, 5108910.317876, 3023.470758, 628351.725848, 5108905.328552, 0.503640, 47.731731
3022.967117, 628549.644930, 5109853.345348, 3024.150542, 628657.305299, 5109842.029788, 1.183425, 108.253393
3040.166506, 628677.116658, 5109259.833073, 3040.944085, 628762.986476, 5109250.807791, 0.777579, 86.342813
3040.166506, 628713.599949, 5109254.228055, 3040.551754, 628750.639707, 5109250.335019, 0.385248, 37.243783
3040.166506, 628192.310404, 5109811.626399, 3040.892162, 628262.096398, 5109804.291596, 0.725656, 70.170395
3040.166506, 627572.691311, 5109785.685114, 3040.608941, 627616.602335, 5109781.069879, 0.442435, 44.152899
3000.000000, 628484.303744, 5109046.801333, 3000.475122, 628530.760846, 5109041.918495, 0.475122, 46.713001
3000.000000, 628755.611100, 5109648.897989, 3000.481660, 628803.024514, 5109643.914638, 0.481660, 47.674580
3000.000000, 628721.795134, 5109796.287979, 3000.573326, 628772.167967, 5109790.993581, 0.573326, 50.650300
3000.000000, 626613.910569, 5109211.297331, 3000.435898, 626657.522682, 5109206.713513, 0.435898, 43.852341
3011.488144, 628635.676710, 5109269.919118, 3012.454656, 628724.324537, 5109260.601856, 0.966512, 89.136124
3005.277045, 628622.204422, 5109836.013707, 3005.719480, 628666.287279, 5109831.380412, 0.442435, 44.325677
3005.773305, 627759.136526, 5109841.770456, 3006.288787, 627804.432567, 5109837.009651, 0.515482, 45.545543
3016.919302, 627732.193602, 5109800.339726, 3017.442015, 627779.352735, 5109795.383102, 0.522712, 47.418898
3000.000000, 628763.744699, 5109756.452800, 3000.503640, 628809.695813, 5109751.623144, 0.503640, 46.204226
3103.287812, 626601.396213, 5108657.965463, 3103.730247, 626633.930112, 5108643.480437, 0.442435, 35.612786
3060.000000, 625756.726076, 5109678.691357, 3061.039829, 625831.117212, 5109645.570289, 1.039829, 81.431236
3105.522532, 625668.652223, 5109523.057461, 3106.670058, 625746.294551, 5109488.488870, 1.147526, 84.990110
3060.000000, 628569.087377, 5109117.428827, 3061.291121, 628648.732521, 5109081.968524, 1.291121, 87.182464
3060.000000, 628546.489407, 5109945.434043, 3060.455510, 628578.954184, 5109930.979793, 0.455510, 35.537123
3060.000000, 627493.250261, 5109684.433819, 3060.442435, 627525.617016, 5109670.023211, 0.442435, 35.429825
3083.929909, 627385.463297, 5109297.585586, 3084.378881, 627417.904827, 5109283.141686, 0.448972, 35.511676
3083.929909, 627517.015131, 5109707.173762, 3084.372344, 627549.418999, 5109692.746631, 0.442435, 35.470449
3083.929909, 627395.462722, 5109456.657238, 3084.372344, 627427.641234, 5109442.330442, 0.442435, 35.223767
3119.064118, 628576.683383, 5109220.938725, 3119.519628, 628609.148160, 5109206.484475, 0.455510, 35.537123
